"imageId";"imageName";"localPath"
669;"Cow_gloves_detail.png";"./assets/item_images_detail/Cow_gloves_detail.png"
670;"Cow_mask_detail.png";"./assets/item_images_detail/Cow_mask_detail.png"
671;"Cow_shoes_detail.png";"./assets/item_images_detail/Cow_shoes_detail.png"
672;"Cow_top_detail.png";"./assets/item_images_detail/Cow_top_detail.png"
673;"Cow_trousers_detail.png";"./assets/item_images_detail/Cow_trousers_detail.png"
674;"Crab_claw_detail.png";"./assets/item_images_detail/Crab_claw_detail.png"
675;"Crab_helmet_detail.png";"./assets/item_images_detail/Crab_helmet_detail.png"
676;"Crabclaw_hook_detail.png";"./assets/item_images_detail/Crabclaw_hook_detail.png"
677;"Crafting_cape_detail.png";"./assets/item_images_detail/Crafting_cape_detail.png"
678;"Crafting_hood_detail.png";"./assets/item_images_detail/Crafting_hood_detail.png"
679;"Crate_with_zanik_detail.png";"./assets/item_images_detail/Crate_with_zanik_detail.png"
680;"Craw%27s_bow_%28u%29_detail.png";"./assets/item_images_detail/Craw%27s_bow_%28u%29_detail.png"
681;"Cream_boots_detail.png";"./assets/item_images_detail/Cream_boots_detail.png"
682;"Cream_hat_detail.png";"./assets/item_images_detail/Cream_hat_detail.png"
683;"Cream_robe_bottoms_detail.png";"./assets/item_images_detail/Cream_robe_bottoms_detail.png"
684;"Cream_robe_top_detail.png";"./assets/item_images_detail/Cream_robe_top_detail.png"
685;"Crier_bell_detail.png";"./assets/item_images_detail/Crier_bell_detail.png"
686;"Crier_coat_detail.png";"./assets/item_images_detail/Crier_coat_detail.png"
687;"Crier_hat_detail.png";"./assets/item_images_detail/Crier_hat_detail.png"
688;"Crossbow_detail.png";"./assets/item_images_detail/Crossbow_detail.png"
689;"Cruciferous_codex_detail.png";"./assets/item_images_detail/Cruciferous_codex_detail.png"
690;"Crystal_bow_detail.png";"./assets/item_images_detail/Crystal_bow_detail.png"
691;"Crystal_halberd_detail.png";"./assets/item_images_detail/Crystal_halberd_detail.png"
692;"Crystal_pendant_detail.png";"./assets/item_images_detail/Crystal_pendant_detail.png"
693;"Crystal_shield_detail.png";"./assets/item_images_detail/Crystal_shield_detail.png"
694;"Cursed_goblin_bow_detail.png";"./assets/item_images_detail/Cursed_goblin_bow_detail.png"
695;"Cursed_goblin_hammer_detail.png";"./assets/item_images_detail/Cursed_goblin_hammer_detail.png"
696;"Cursed_goblin_staff_detail.png";"./assets/item_images_detail/Cursed_goblin_staff_detail.png"
697;"Cutthroat_flag_detail.png";"./assets/item_images_detail/Cutthroat_flag_detail.png"
698;"Cyclops_head_detail.png";"./assets/item_images_detail/Cyclops_head_detail.png"
699;"Holy_book_detail.png";"./assets/item_images_detail/Holy_book_detail.png"
700;"Unholy_book_detail.png";"./assets/item_images_detail/Unholy_book_detail.png"
701;"Dark_bow_detail.png";"./assets/item_images_detail/Dark_bow_detail.png"
702;"Dark_bow_tie_detail.png";"./assets/item_images_detail/Dark_bow_tie_detail.png"
703;"Dark_cavalier_detail.png";"./assets/item_images_detail/Dark_cavalier_detail.png"
704;"Dark_dagger_detail.png";"./assets/item_images_detail/Dark_dagger_detail.png"
705;"Dark_infinity_bottoms_detail.png";"./assets/item_images_detail/Dark_infinity_bottoms_detail.png"
706;"Dark_infinity_hat_detail.png";"./assets/item_images_detail/Dark_infinity_hat_detail.png"
707;"Dark_infinity_top_detail.png";"./assets/item_images_detail/Dark_infinity_top_detail.png"
708;"Dark_trousers_detail.png";"./assets/item_images_detail/Dark_trousers_detail.png"
709;"Dark_tuxedo_cuffs_detail.png";"./assets/item_images_detail/Dark_tuxedo_cuffs_detail.png"
710;"Dark_tuxedo_jacket_detail.png";"./assets/item_images_detail/Dark_tuxedo_jacket_detail.png"
711;"Dark_tuxedo_shoes_detail.png";"./assets/item_images_detail/Dark_tuxedo_shoes_detail.png"
712;"Darklight_detail.png";"./assets/item_images_detail/Darklight_detail.png"
713;"Dawnbringer_detail.png";"./assets/item_images_detail/Dawnbringer_detail.png"
714;"Deadman%27s_cape_detail.png";"./assets/item_images_detail/Deadman%27s_cape_detail.png"
715;"Deadman%27s_chest_detail.png";"./assets/item_images_detail/Deadman%27s_chest_detail.png"
716;"Deadman%27s_legs_detail.png";"./assets/item_images_detail/Deadman%27s_legs_detail.png"
717;"Death_tiara_detail.png";"./assets/item_images_detail/Death_tiara_detail.png"
718;"Decorative_armour_%28gold_platebody%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28gold_platebody%29_detail.png"
719;"Decorative_armour_%28gold_platelegs%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28gold_platelegs%29_detail.png"
720;"Decorative_armour_%28gold_plateskirt%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28gold_plateskirt%29_detail.png"
721;"Decorative_armour_%28magic_hat%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28magic_hat%29_detail.png"
722;"Decorative_armour_%28magic_legs%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28magic_legs%29_detail.png"
723;"Decorative_armour_%28magic_top%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28magic_top%29_detail.png"
724;"Decorative_armour_%28quiver%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28quiver%29_detail.png"
725;"Decorative_armour_%28ranged_legs%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28ranged_legs%29_detail.png"
726;"Decorative_armour_%28ranged_top%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28ranged_top%29_detail.png"
727;"Decorative_armour_%28red_platebody%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28red_platebody%29_detail.png"
728;"Decorative_armour_%28red_platelegs%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28red_platelegs%29_detail.png"
729;"Decorative_armour_%28red_plateskirt%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28red_plateskirt%29_detail.png"
730;"Decorative_armour_%28white_platebody%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28white_platebody%29_detail.png"
731;"Decorative_armour_%28white_platelegs%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28white_platelegs%29_detail.png"
732;"Decorative_armour_%28white_plateskirt%29_detail.png";"./assets/item_images_detail/Decorative_armour_%28white_plateskirt%29_detail.png"
733;"Decorative_helm_%28gold%29_detail.png";"./assets/item_images_detail/Decorative_helm_%28gold%29_detail.png"
734;"Decorative_helm_%28red%29_detail.png";"./assets/item_images_detail/Decorative_helm_%28red%29_detail.png"
735;"Decorative_helm_%28white%29_detail.png";"./assets/item_images_detail/Decorative_helm_%28white%29_detail.png"
736;"Decorative_shield_%28gold%29_detail.png";"./assets/item_images_detail/Decorative_shield_%28gold%29_detail.png"
737;"Decorative_shield_%28red%29_detail.png";"./assets/item_images_detail/Decorative_shield_%28red%29_detail.png"
738;"Decorative_shield_%28white%29_detail.png";"./assets/item_images_detail/Decorative_shield_%28white%29_detail.png"
739;"Decorative_sword_%28gold%29_detail.png";"./assets/item_images_detail/Decorative_sword_%28gold%29_detail.png"
740;"Decorative_sword_%28red%29_detail.png";"./assets/item_images_detail/Decorative_sword_%28red%29_detail.png"
741;"Decorative_sword_%28white%29_detail.png";"./assets/item_images_detail/Decorative_sword_%28white%29_detail.png"
742;"Deerstalker_detail.png";"./assets/item_images_detail/Deerstalker_detail.png"
743;"Defence_cape_detail.png";"./assets/item_images_detail/Defence_cape_detail.png"
744;"Defence_hood_detail.png";"./assets/item_images_detail/Defence_hood_detail.png"
745;"Defensive_shield_detail.png";"./assets/item_images_detail/Defensive_shield_detail.png"
746;"Demon_feet_detail.png";"./assets/item_images_detail/Demon_feet_detail.png"
747;"Desert_amulet_1_detail.png";"./assets/item_images_detail/Desert_amulet_1_detail.png"
748;"Desert_amulet_3_detail.png";"./assets/item_images_detail/Desert_amulet_3_detail.png"
749;"Desert_amulet_4_detail.png";"./assets/item_images_detail/Desert_amulet_4_detail.png"
750;"Desert_boots_detail.png";"./assets/item_images_detail/Desert_boots_detail.png"
751;"Desert_camo_legs_detail.png";"./assets/item_images_detail/Desert_camo_legs_detail.png"
752;"Desert_camo_top_detail.png";"./assets/item_images_detail/Desert_camo_top_detail.png"
753;"Desert_disguise_detail.png";"./assets/item_images_detail/Desert_disguise_detail.png"
754;"Desert_legs_detail.png";"./assets/item_images_detail/Desert_legs_detail.png"
755;"Desert_robe_detail.png";"./assets/item_images_detail/Desert_robe_detail.png"
756;"Desert_robes_detail.png";"./assets/item_images_detail/Desert_robes_detail.png"
757;"Desert_shirt_detail.png";"./assets/item_images_detail/Desert_shirt_detail.png"
758;"Desert_top_detail.png";"./assets/item_images_detail/Desert_top_detail.png"
759;"Desert_top_%28overcoat%29_detail.png";"./assets/item_images_detail/Desert_top_%28overcoat%29_detail.png"
760;"Devout_boots_detail.png";"./assets/item_images_detail/Devout_boots_detail.png"
761;"Dharok%27s_greataxe_detail.png";"./assets/item_images_detail/Dharok%27s_greataxe_detail.png"
762;"Dharok%27s_platebody_detail.png";"./assets/item_images_detail/Dharok%27s_platebody_detail.png"
763;"Dharok%27s_platelegs_detail.png";"./assets/item_images_detail/Dharok%27s_platelegs_detail.png"
764;"Diamond_amulet_detail.png";"./assets/item_images_detail/Diamond_amulet_detail.png"
765;"Diamond_bolts_detail.png";"./assets/item_images_detail/Diamond_bolts_detail.png"
766;"Diamond_bolts_%28e%29_detail.png";"./assets/item_images_detail/Diamond_bolts_%28e%29_detail.png"
767;"Diamond_bracelet_detail.png";"./assets/item_images_detail/Diamond_bracelet_detail.png"
768;"Diamond_dragon_bolts_detail.png";"./assets/item_images_detail/Diamond_dragon_bolts_detail.png"
769;"Diamond_dragon_bolts_%28e%29_detail.png";"./assets/item_images_detail/Diamond_dragon_bolts_%28e%29_detail.png"
770;"Diamond_necklace_detail.png";"./assets/item_images_detail/Diamond_necklace_detail.png"
771;"Diamond_ring_detail.png";"./assets/item_images_detail/Diamond_ring_detail.png"
772;"Dinh%27s_bulwark_detail.png";"./assets/item_images_detail/Dinh%27s_bulwark_detail.png"
773;"Diving_apparatus_detail.png";"./assets/item_images_detail/Diving_apparatus_detail.png"
774;"Doctors_hat_detail.png";"./assets/item_images_detail/Doctors_hat_detail.png"
775;"Doctors%27_gown_detail.png";"./assets/item_images_detail/Doctors%27_gown_detail.png"
776;"Dodgy_necklace_detail.png";"./assets/item_images_detail/Dodgy_necklace_detail.png"
777;"Dorgeshuun_crossbow_detail.png";"./assets/item_images_detail/Dorgeshuun_crossbow_detail.png"
778;"Double_eye_patch_detail.png";"./assets/item_images_detail/Double_eye_patch_detail.png"
779;"Dragon_2h_sword_detail.png";"./assets/item_images_detail/Dragon_2h_sword_detail.png"
780;"Dragon_arrow_detail.png";"./assets/item_images_detail/Dragon_arrow_detail.png"
781;"Dragon_axe_detail.png";"./assets/item_images_detail/Dragon_axe_detail.png"
782;"Dragon_battleaxe_detail.png";"./assets/item_images_detail/Dragon_battleaxe_detail.png"
783;"Dragon_bolts_detail.png";"./assets/item_images_detail/Dragon_bolts_detail.png"
784;"Dragon_boots_detail.png";"./assets/item_images_detail/Dragon_boots_detail.png"
785;"Dragon_boots_%28g%29_detail.png";"./assets/item_images_detail/Dragon_boots_%28g%29_detail.png"
786;"Dragon_cane_detail.png";"./assets/item_images_detail/Dragon_cane_detail.png"
787;"Dragon_chainbody_detail.png";"./assets/item_images_detail/Dragon_chainbody_detail.png"
788;"Dragon_chainbody_%28g%29_detail.png";"./assets/item_images_detail/Dragon_chainbody_%28g%29_detail.png"
789;"Dragon_claws_detail.png";"./assets/item_images_detail/Dragon_claws_detail.png"
790;"Dragon_crossbow_detail.png";"./assets/item_images_detail/Dragon_crossbow_detail.png"
791;"Dragon_dagger_detail.png";"./assets/item_images_detail/Dragon_dagger_detail.png"
792;"Dragon_dart_detail.png";"./assets/item_images_detail/Dragon_dart_detail.png"
793;"Dragon_defender_detail.png";"./assets/item_images_detail/Dragon_defender_detail.png"
794;"Dragon_defender_%28t%29_detail.png";"./assets/item_images_detail/Dragon_defender_%28t%29_detail.png"
795;"Dragon_fire_arrows_%28unlit%29_detail.png";"./assets/item_images_detail/Dragon_fire_arrows_%28unlit%29_detail.png"
796;"Dragon_full_helm_%28g%29_detail.png";"./assets/item_images_detail/Dragon_full_helm_%28g%29_detail.png"
797;"Dragon_gloves_detail.png";"./assets/item_images_detail/Dragon_gloves_detail.png"
798;"Dragon_halberd_detail.png";"./assets/item_images_detail/Dragon_halberd_detail.png"
799;"Dragon_harpoon_detail.png";"./assets/item_images_detail/Dragon_harpoon_detail.png"
800;"Dragon_hasta_detail.png";"./assets/item_images_detail/Dragon_hasta_detail.png"
801;"Dragon_hunter_crossbow_detail.png";"./assets/item_images_detail/Dragon_hunter_crossbow_detail.png"
802;"Dragon_hunter_lance_detail.png";"./assets/item_images_detail/Dragon_hunter_lance_detail.png"
803;"Dragon_javelin_detail.png";"./assets/item_images_detail/Dragon_javelin_detail.png"
804;"Dragon_kiteshield_detail.png";"./assets/item_images_detail/Dragon_kiteshield_detail.png"
805;"Dragon_kiteshield_%28g%29_detail.png";"./assets/item_images_detail/Dragon_kiteshield_%28g%29_detail.png"
806;"Dragon_knife_detail.png";"./assets/item_images_detail/Dragon_knife_detail.png"
807;"Dragon_longsword_detail.png";"./assets/item_images_detail/Dragon_longsword_detail.png"
808;"Dragon_mace_detail.png";"./assets/item_images_detail/Dragon_mace_detail.png"
809;"Dragon_med_helm_detail.png";"./assets/item_images_detail/Dragon_med_helm_detail.png"
810;"Dragon_necklace_detail.png";"./assets/item_images_detail/Dragon_necklace_detail.png"
811;"Dragon_pickaxe_detail.png";"./assets/item_images_detail/Dragon_pickaxe_detail.png"
812;"Dragon_pickaxe_%28or%29_detail.png";"./assets/item_images_detail/Dragon_pickaxe_%28or%29_detail.png"
813;"Dragon_platebody_detail.png";"./assets/item_images_detail/Dragon_platebody_detail.png"
814;"Dragon_platebody_%28g%29_detail.png";"./assets/item_images_detail/Dragon_platebody_%28g%29_detail.png"
815;"Dragon_platelegs_detail.png";"./assets/item_images_detail/Dragon_platelegs_detail.png"
816;"Dragon_platelegs_%28g%29_detail.png";"./assets/item_images_detail/Dragon_platelegs_%28g%29_detail.png"
817;"Dragon_plateskirt_detail.png";"./assets/item_images_detail/Dragon_plateskirt_detail.png"
818;"Dragon_plateskirt_%28g%29_detail.png";"./assets/item_images_detail/Dragon_plateskirt_%28g%29_detail.png"
819;"Dragon_scimitar_detail.png";"./assets/item_images_detail/Dragon_scimitar_detail.png"
820;"Dragon_scimitar_%28or%29_detail.png";"./assets/item_images_detail/Dragon_scimitar_%28or%29_detail.png"
821;"Dragon_spear_detail.png";"./assets/item_images_detail/Dragon_spear_detail.png"
822;"Dragon_sq_shield_detail.png";"./assets/item_images_detail/Dragon_sq_shield_detail.png"
823;"Dragon_sq_shield_%28g%29_detail.png";"./assets/item_images_detail/Dragon_sq_shield_%28g%29_detail.png"
824;"Dragon_sword_detail.png";"./assets/item_images_detail/Dragon_sword_detail.png"
825;"Dragon_thrownaxe_detail.png";"./assets/item_images_detail/Dragon_thrownaxe_detail.png"
826;"Dragon_warhammer_detail.png";"./assets/item_images_detail/Dragon_warhammer_detail.png"
827;"Dragonbone_necklace_detail.png";"./assets/item_images_detail/Dragonbone_necklace_detail.png"
828;"Dragonfire_shield_%28uncharged%29_detail.png";"./assets/item_images_detail/Dragonfire_shield_%28uncharged%29_detail.png"
829;"Dragonfire_ward_%28uncharged%29_detail.png";"./assets/item_images_detail/Dragonfire_ward_%28uncharged%29_detail.png"
830;"Dragonstone_amulet_detail.png";"./assets/item_images_detail/Dragonstone_amulet_detail.png"
831;"Dragonstone_bolts_detail.png";"./assets/item_images_detail/Dragonstone_bolts_detail.png"
832;"Dragonstone_bolts_%28e%29_detail.png";"./assets/item_images_detail/Dragonstone_bolts_%28e%29_detail.png"
833;"Dragonstone_dragon_bolts_detail.png";"./assets/item_images_detail/Dragonstone_dragon_bolts_detail.png"
834;"Dragonstone_dragon_bolts_%28e%29_detail.png";"./assets/item_images_detail/Dragonstone_dragon_bolts_%28e%29_detail.png"
835;"Dragonstone_ring_detail.png";"./assets/item_images_detail/Dragonstone_ring_detail.png"
836;"Drakan%27s_medallion_detail.png";"./assets/item_images_detail/Drakan%27s_medallion_detail.png"
837;"Dramen_staff_detail.png";"./assets/item_images_detail/Dramen_staff_detail.png"
838;"Druid%27s_robe_detail.png";"./assets/item_images_detail/Druid%27s_robe_detail.png"
839;"Druid%27s_robe_top_detail.png";"./assets/item_images_detail/Druid%27s_robe_top_detail.png"
840;"Druidic_wreath_detail.png";"./assets/item_images_detail/Druidic_wreath_detail.png"
841;"Dual_sai_detail.png";"./assets/item_images_detail/Dual_sai_detail.png"
842;"Dust_battlestaff_detail.png";"./assets/item_images_detail/Dust_battlestaff_detail.png"
843;"Dwarven_helmet_detail.png";"./assets/item_images_detail/Dwarven_helmet_detail.png"
844;"Eagle_cape_detail.png";"./assets/item_images_detail/Eagle_cape_detail.png"
845;"Earmuffs_detail.png";"./assets/item_images_detail/Earmuffs_detail.png"
846;"Earth_battlestaff_detail.png";"./assets/item_images_detail/Earth_battlestaff_detail.png"
847;"Earth_tiara_detail.png";"./assets/item_images_detail/Earth_tiara_detail.png"
848;"Easter_basket_detail.png";"./assets/item_images_detail/Easter_basket_detail.png"
849;"Easter_egg_helm_detail.png";"./assets/item_images_detail/Easter_egg_helm_detail.png"
850;"Eek_detail.png";"./assets/item_images_detail/Eek_detail.png"
851;"Efaritay%27s_aid_detail.png";"./assets/item_images_detail/Efaritay%27s_aid_detail.png"
852;"Egg_whisk_detail.png";"./assets/item_images_detail/Egg_whisk_detail.png"
853;"Eggshell_platebody_detail.png";"./assets/item_images_detail/Eggshell_platebody_detail.png"
854;"Eggshell_platelegs_detail.png";"./assets/item_images_detail/Eggshell_platelegs_detail.png"
855;"Elder_chaos_hood_detail.png";"./assets/item_images_detail/Elder_chaos_hood_detail.png"
856;"Elder_chaos_robe_detail.png";"./assets/item_images_detail/Elder_chaos_robe_detail.png"
857;"Elder_chaos_top_detail.png";"./assets/item_images_detail/Elder_chaos_top_detail.png"
858;"Elder_maul_detail.png";"./assets/item_images_detail/Elder_maul_detail.png"
859;"Elemental_helmet_detail.png";"./assets/item_images_detail/Elemental_helmet_detail.png"
860;"Elemental_shield_detail.png";"./assets/item_images_detail/Elemental_shield_detail.png"
861;"Elite_void_robe_detail.png";"./assets/item_images_detail/Elite_void_robe_detail.png"
862;"Elite_void_top_detail.png";"./assets/item_images_detail/Elite_void_top_detail.png"
863;"Elysian_spirit_shield_detail.png";"./assets/item_images_detail/Elysian_spirit_shield_detail.png"
864;"Emerald_amulet_detail.png";"./assets/item_images_detail/Emerald_amulet_detail.png"
865;"Emerald_bolts_detail.png";"./assets/item_images_detail/Emerald_bolts_detail.png"
866;"Emerald_bolts_%28e%29_detail.png";"./assets/item_images_detail/Emerald_bolts_%28e%29_detail.png"
867;"Emerald_bracelet_detail.png";"./assets/item_images_detail/Emerald_bracelet_detail.png"
868;"Emerald_dragon_bolts_detail.png";"./assets/item_images_detail/Emerald_dragon_bolts_detail.png"
869;"Emerald_dragon_bolts_%28e%29_detail.png";"./assets/item_images_detail/Emerald_dragon_bolts_%28e%29_detail.png"
870;"Emerald_necklace_detail.png";"./assets/item_images_detail/Emerald_necklace_detail.png"
871;"Emerald_ring_detail.png";"./assets/item_images_detail/Emerald_ring_detail.png"
872;"Emerald_sickle_%28b%29_detail.png";"./assets/item_images_detail/Emerald_sickle_%28b%29_detail.png"
873;"Enchanted_hat_detail.png";"./assets/item_images_detail/Enchanted_hat_detail.png"
874;"Lyre_detail.png";"./assets/item_images_detail/Lyre_detail.png"
875;"Enchanted_robe_detail.png";"./assets/item_images_detail/Enchanted_robe_detail.png"
876;"Enchanted_top_detail.png";"./assets/item_images_detail/Enchanted_top_detail.png"
877;"Eternal_boots_detail.png";"./assets/item_images_detail/Eternal_boots_detail.png"
878;"Event_rpg_detail.png";"./assets/item_images_detail/Event_rpg_detail.png"
879;"Evil_chicken_feet_detail.png";"./assets/item_images_detail/Evil_chicken_feet_detail.png"
880;"Evil_chicken_head_detail.png";"./assets/item_images_detail/Evil_chicken_head_detail.png"
881;"Evil_chicken_legs_detail.png";"./assets/item_images_detail/Evil_chicken_legs_detail.png"
882;"Evil_chicken_wings_detail.png";"./assets/item_images_detail/Evil_chicken_wings_detail.png"
883;"Excalibur_detail.png";"./assets/item_images_detail/Excalibur_detail.png"
884;"Expeditious_bracelet_detail.png";"./assets/item_images_detail/Expeditious_bracelet_detail.png"
885;"Expert_mining_gloves_detail.png";"./assets/item_images_detail/Expert_mining_gloves_detail.png"
886;"Explorer_backpack_detail.png";"./assets/item_images_detail/Explorer_backpack_detail.png"
887;"Explorer%27s_ring_1_detail.png";"./assets/item_images_detail/Explorer%27s_ring_1_detail.png"
888;"Explorer%27s_ring_2_detail.png";"./assets/item_images_detail/Explorer%27s_ring_2_detail.png"
889;"Explorer%27s_ring_3_detail.png";"./assets/item_images_detail/Explorer%27s_ring_3_detail.png"
890;"Explorer%27s_ring_4_detail.png";"./assets/item_images_detail/Explorer%27s_ring_4_detail.png"
891;"Facemask_detail.png";"./assets/item_images_detail/Facemask_detail.png"
892;"Fake_beak_detail.png";"./assets/item_images_detail/Fake_beak_detail.png"
893;"Falador_shield_1_detail.png";"./assets/item_images_detail/Falador_shield_1_detail.png"
894;"Falador_shield_2_detail.png";"./assets/item_images_detail/Falador_shield_2_detail.png"
895;"Falador_shield_3_detail.png";"./assets/item_images_detail/Falador_shield_3_detail.png"
896;"Falador_shield_4_detail.png";"./assets/item_images_detail/Falador_shield_4_detail.png"
897;"Falconer%27s_glove_detail.png";"./assets/item_images_detail/Falconer%27s_glove_detail.png"
898;"Fancy_boots_detail.png";"./assets/item_images_detail/Fancy_boots_detail.png"
899;"Fancy_tiara_detail.png";"./assets/item_images_detail/Fancy_tiara_detail.png"
900;"Farmer%27s_boots_%28male%29_detail.png";"./assets/item_images_detail/Farmer%27s_boots_%28male%29_detail.png"
901;"Farmer%27s_boro_trousers_%28male%29_detail.png";"./assets/item_images_detail/Farmer%27s_boro_trousers_%28male%29_detail.png"
902;"Farmer%27s_jacket_detail.png";"./assets/item_images_detail/Farmer%27s_jacket_detail.png"
903;"Farmer%27s_shirt_detail.png";"./assets/item_images_detail/Farmer%27s_shirt_detail.png"
904;"Farmer%27s_strawhat_%28male%29_detail.png";"./assets/item_images_detail/Farmer%27s_strawhat_%28male%29_detail.png"
905;"Farming_cape_detail.png";"./assets/item_images_detail/Farming_cape_detail.png"
906;"Farming_hood_detail.png";"./assets/item_images_detail/Farming_hood_detail.png"
907;"Farseer_helm_detail.png";"./assets/item_images_detail/Farseer_helm_detail.png"
908;"Fedora_detail.png";"./assets/item_images_detail/Fedora_detail.png"
909;"Fez_detail.png";"./assets/item_images_detail/Fez_detail.png"
910;"Field_arrow_detail.png";"./assets/item_images_detail/Field_arrow_detail.png"
911;"Fighter_hat_detail.png";"./assets/item_images_detail/Fighter_hat_detail.png"
912;"Fighter_torso_detail.png";"./assets/item_images_detail/Fighter_torso_detail.png"
913;"Fighting_boots_detail.png";"./assets/item_images_detail/Fighting_boots_detail.png"
914;"Fire_battlestaff_detail.png";"./assets/item_images_detail/Fire_battlestaff_detail.png"
915;"Fire_cape_detail_animated.gif";"./assets/item_images_detail/Fire_cape_detail_animated.gif"
916;"Fire_max_cape_detail.png";"./assets/item_images_detail/Fire_max_cape_detail.png"
917;"Fire_max_hood_detail.png";"./assets/item_images_detail/Fire_max_hood_detail.png"
918;"Fire_tiara_detail.png";"./assets/item_images_detail/Fire_tiara_detail.png"
919;"Firemaking_cape_detail.png";"./assets/item_images_detail/Firemaking_cape_detail.png"
920;"Firemaking_hood_detail.png";"./assets/item_images_detail/Firemaking_hood_detail.png"
921;"Fish_sack_detail.png";"./assets/item_images_detail/Fish_sack_detail.png"
922;"Fishbowl_helmet_detail.png";"./assets/item_images_detail/Fishbowl_helmet_detail.png"
923;"Fishing_cape_detail.png";"./assets/item_images_detail/Fishing_cape_detail.png"
924;"Fishing_hood_detail.png";"./assets/item_images_detail/Fishing_hood_detail.png"
925;"Five_barrels_detail.png";"./assets/item_images_detail/Five_barrels_detail.png"
926;"Fixed_device_detail.png";"./assets/item_images_detail/Fixed_device_detail.png"
927;"Flamtaer_bracelet_detail.png";"./assets/item_images_detail/Flamtaer_bracelet_detail.png"
928;"Flared_trousers_detail.png";"./assets/item_images_detail/Flared_trousers_detail.png"
929;"Fletching_cape_detail.png";"./assets/item_images_detail/Fletching_cape_detail.png"
930;"Fletching_hood_detail.png";"./assets/item_images_detail/Fletching_hood_detail.png"
931;"Flippers_detail.png";"./assets/item_images_detail/Flippers_detail.png"
932;"Four_barrels_detail.png";"./assets/item_images_detail/Four_barrels_detail.png"
933;"Fox_%28Recruitment_Drive%29_detail.png";"./assets/item_images_detail/Fox_%28Recruitment_Drive%29_detail.png"
934;"Fremennik_beige_shirt_detail.png";"./assets/item_images_detail/Fremennik_beige_shirt_detail.png"
935;"Fremennik_black_cloak_detail.png";"./assets/item_images_detail/Fremennik_black_cloak_detail.png"
936;"Fremennik_blade_detail.png";"./assets/item_images_detail/Fremennik_blade_detail.png"
937;"Fremennik_blue_cloak_detail.png";"./assets/item_images_detail/Fremennik_blue_cloak_detail.png"
938;"Fremennik_blue_shirt_detail.png";"./assets/item_images_detail/Fremennik_blue_shirt_detail.png"
939;"Fremennik_boots_detail.png";"./assets/item_images_detail/Fremennik_boots_detail.png"
940;"Fremennik_brown_cloak_detail.png";"./assets/item_images_detail/Fremennik_brown_cloak_detail.png"
941;"Fremennik_brown_shirt_detail.png";"./assets/item_images_detail/Fremennik_brown_shirt_detail.png"
942;"Fremennik_cyan_cloak_detail.png";"./assets/item_images_detail/Fremennik_cyan_cloak_detail.png"
943;"Fremennik_gloves_detail.png";"./assets/item_images_detail/Fremennik_gloves_detail.png"
944;"Fremennik_green_cloak_detail.png";"./assets/item_images_detail/Fremennik_green_cloak_detail.png"
945;"Fremennik_grey_cloak_detail.png";"./assets/item_images_detail/Fremennik_grey_cloak_detail.png"
946;"Fremennik_grey_shirt_detail.png";"./assets/item_images_detail/Fremennik_grey_shirt_detail.png"
947;"Fremennik_hat_detail.png";"./assets/item_images_detail/Fremennik_hat_detail.png"
948;"Fremennik_helm_detail.png";"./assets/item_images_detail/Fremennik_helm_detail.png"
949;"Fremennik_kilt_detail.png";"./assets/item_images_detail/Fremennik_kilt_detail.png"
950;"Fremennik_pink_cloak_detail.png";"./assets/item_images_detail/Fremennik_pink_cloak_detail.png"
951;"Fremennik_purple_cloak_detail.png";"./assets/item_images_detail/Fremennik_purple_cloak_detail.png"
952;"Fremennik_red_cloak_detail.png";"./assets/item_images_detail/Fremennik_red_cloak_detail.png"
953;"Fremennik_red_shirt_detail.png";"./assets/item_images_detail/Fremennik_red_shirt_detail.png"
954;"Fremennik_robe_detail.png";"./assets/item_images_detail/Fremennik_robe_detail.png"
955;"Fremennik_sea_boots_1_detail.png";"./assets/item_images_detail/Fremennik_sea_boots_1_detail.png"
956;"Fremennik_sea_boots_2_detail.png";"./assets/item_images_detail/Fremennik_sea_boots_2_detail.png"
957;"Fremennik_sea_boots_3_detail.png";"./assets/item_images_detail/Fremennik_sea_boots_3_detail.png"
958;"Fremennik_sea_boots_4_detail.png";"./assets/item_images_detail/Fremennik_sea_boots_4_detail.png"
959;"Fremennik_shield_detail.png";"./assets/item_images_detail/Fremennik_shield_detail.png"
960;"Fremennik_shield_%28The_Fremennik_Isles%29_detail.png";"./assets/item_images_detail/Fremennik_shield_%28The_Fremennik_Isles%29_detail.png"
961;"Fremennik_skirt_detail.png";"./assets/item_images_detail/Fremennik_skirt_detail.png"
